"date","cheveux","age","exp","salaire","sexe","diplome","specialite","note","dispo","embauche","annee","mois","jour","age_Q","exp_Q","note_Q","salaire_Q","age_D","note_D","salaire_D"
2011-07-03,"chatain",31,4,33330,"F","master","detective",88.51,"non","0","2011",7,3,"[30-35[","[0-7[","[87-144[","[31591-34964[","[28-31[","[85-90[","[32344-33694["
2011-07-03,"chatain",24,12,34997,"F","licence","detective",45.86,"non","1","2011",7,3,"[18-30[","[9-12[","[9-64[","[34964-38348[","[18-24[","[9-54[","[34964-36216["
2011-07-04,"chatain",26,10,33168,"F","licence","geologie",65.83,"non","1","2011",7,4,"[18-30[","[9-12[","[64-76[","[31591-34964[","[24-28[","[61-67[","[32344-33694["
2011-07-04,"chatain",31,15,35919,"M","doctorat","forage",89.65,"oui","0","2011",7,4,"[30-35[","[12-23[","[87-144[","[34964-38348[","[28-31[","[85-90[","[34964-36216["
2011-07-04,"brun",29,6,33595,"F","licence","detective",95.26,"non","0","2011",7,4,"[18-30[","[0-7[","[87-144[","[31591-34964[","[28-31[","[90-98[","[32344-33694["
2011-07-04,"brun",40,10,34045,"M","master","geologie",69.99,"non","0","2011",7,4,"[35-42[","[9-12[","[64-76[","[31591-34964[","[37-40[","[67-71[","[33694-34964["
2011-07-04,"chatain",43,10,29813,"M","master","geologie",75.05,"non","0","2011",7,4,"[42-65[","[9-12[","[64-76[","[14128-31591[","[40-43[","[71-76[","[28534-30754["
2011-07-04,"brun",27,14,26092,"F","master","forage",89.95,"non","0","2011",7,4,"[18-30[","[12-23[","[87-144[","[14128-31591[","[24-28[","[90-98[","[14128-28534["
2011-07-04,"chatain",35,5,37562,"M","doctorat","detective",75.97,"oui","0","2011",7,4,"[30-35[","[0-7[","[76-87[","[34964-38348[","[34-35[","[76-80[","[36216-37615["
2011-07-04,"roux",37,12,29710,"M","bac","geologie",51.41,"non","0","2011",7,4,"[35-42[","[9-12[","[9-64[","[14128-31591[","[35-37[","[9-54[","[28534-30754["
2011-07-05,"chatain",33,9,33524,"M","doctorat","forage",98.64,"oui","0","2011",7,5,"[30-35[","[7-9[","[87-144[","[31591-34964[","[31-34[","[98-144[","[32344-33694["
2011-07-05,"chatain",47,10,27926,"F","doctorat","geologie",85.8,"non","0","2011",7,5,"[42-65[","[9-12[","[76-87[","[14128-31591[","[43-47[","[85-90[","[14128-28534["
2011-07-05,"blond",31,7,31479,"M","licence","geologie",81.69,"non","1","2011",7,5,"[30-35[","[0-7[","[76-87[","[14128-31591[","[28-31[","[80-85[","[30754-32344["
2011-07-05,"brun",38,12,30530,"M","master","forage",98.2,"oui","0","2011",7,5,"[35-42[","[9-12[","[87-144[","[14128-31591[","[37-40[","[98-144[","[28534-30754["
2011-07-05,"blond",42,12,43411,"M","licence","archeologie",56.69,"oui","0","2011",7,5,"[35-42[","[9-12[","[9-64[","[38348-53977[","[40-43[","[54-61[","[41358-53977["
2011-07-05,"roux",30,11,35682,"M","bac","geologie",39.44,"non","0","2011",7,5,"[18-30[","[9-12[","[9-64[","[34964-38348[","[28-31[","[9-54[","[34964-36216["
2011-07-05,"brun",34,6,33019,"F","master","detective",102.64,"oui","0","2011",7,5,"[30-35[","[0-7[","[87-144[","[31591-34964[","[31-34[","[98-144[","[32344-33694["
2011-07-05,"blond",35,11,36630,"M","bac","geologie",55.74,"non","0","2011",7,5,"[30-35[","[9-12[","[9-64[","[34964-38348[","[34-35[","[54-61[","[36216-37615["
2011-07-05,"brun",51,4,35889,"F","licence","forage",59.53,"non","0","2011",7,5,"[42-65[","[0-7[","[9-64[","[34964-38348[","[47-65[","[54-61[","[34964-36216["
2011-07-05,"brun",53,10,31549,"F","master","detective",107.32,"oui","0","2011",7,5,"[42-65[","[9-12[","[87-144[","[14128-31591[","[47-65[","[98-144[","[30754-32344["
2011-07-05,"blond",48,15,30750,"F","bac","forage",73.18,"non","0","2011",7,5,"[42-65[","[12-23[","[64-76[","[14128-31591[","[47-65[","[71-76[","[28534-30754["
2011-07-05,"blond",19,12,33282,"M","master","forage",63.6,"non","0","2011",7,5,"[18-30[","[9-12[","[9-64[","[31591-34964[","[18-24[","[61-67[","[32344-33694["
2011-07-06,"brun",33,7,42670,"M","licence","geologie",57.59,"oui","0","2011",7,6,"[30-35[","[0-7[","[9-64[","[38348-53977[","[31-34[","[54-61[","[41358-53977["
2011-07-06,"brun",23,8,34908,"M","licence","forage",60.79,"non","0","2011",7,6,"[18-30[","[7-9[","[9-64[","[31591-34964[","[18-24[","[54-61[","[33694-34964["
2011-07-06,"blond",21,9,22461,"F","licence","geologie",86.81,"non","0","2011",7,6,"[18-30[","[7-9[","[87-144[","[14128-31591[","[18-24[","[85-90[","[14128-28534["
2011-07-06,"roux",34,10,27007,"M","master","geologie",102.82,"non","0","2011",7,6,"[30-35[","[9-12[","[87-144[","[14128-31591[","[31-34[","[98-144[","[14128-28534["
2011-07-06,"brun",31,8,34408,"M","master","geologie",85.81,"oui","0","2011",7,6,"[30-35[","[7-9[","[76-87[","[31591-34964[","[28-31[","[85-90[","[33694-34964["
2011-07-06,"blond",34,13,36010,"M","licence","geologie",60.86,"non","0","2011",7,6,"[30-35[","[12-23[","[9-64[","[34964-38348[","[31-34[","[61-67[","[34964-36216["
2011-07-06,"brun",33,8,35145,"F","licence","geologie",95.64,"non","0","2011",7,6,"[30-35[","[7-9[","[87-144[","[34964-38348[","[31-34[","[90-98[","[34964-36216["
2011-07-06,"chatain",20,15,29936,"F","doctorat","forage",100.11,"non","0","2011",7,6,"[18-30[","[12-23[","[87-144[","[14128-31591[","[18-24[","[98-144[","[28534-30754["
2011-07-06,"chatain",53,8,32089,"F","licence","detective",63.88,"non","1","2011",7,6,"[42-65[","[7-9[","[64-76[","[31591-34964[","[47-65[","[61-67[","[30754-32344["
2011-07-06,"brun",38,5,38256,"F","licence","detective",70.75,"oui","0","2011",7,6,"[35-42[","[0-7[","[64-76[","[34964-38348[","[37-40[","[67-71[","[37615-39172["
2011-07-06,"blond",33,12,44661,"M","bac","forage",49.88,"oui","0","2011",7,6,"[30-35[","[9-12[","[9-64[","[38348-53977[","[31-34[","[9-54[","[41358-53977["
2011-07-06,"blond",33,10,35671,"M","master","geologie",94.03,"oui","0","2011",7,6,"[30-35[","[9-12[","[87-144[","[34964-38348[","[31-34[","[90-98[","[34964-36216["
2011-07-07,"brun",24,12,29353,"F","licence","geologie",67.66,"non","0","2011",7,7,"[18-30[","[9-12[","[64-76[","[14128-31591[","[18-24[","[67-71[","[28534-30754["
2011-07-07,"blond",28,6,33228,"M","licence","geologie",77.77,"non","0","2011",7,7,"[18-30[","[0-7[","[76-87[","[31591-34964[","[24-28[","[76-80[","[32344-33694["
2011-07-07,"blond",19,11,29919,"M","master","geologie",85.04,"non","1","2011",7,7,"[18-30[","[9-12[","[76-87[","[14128-31591[","[18-24[","[85-90[","[28534-30754["
2011-07-07,"brun",42,8,30566,"F","licence","geologie",69.65,"non","0","2011",7,7,"[35-42[","[7-9[","[64-76[","[14128-31591[","[40-43[","[67-71[","[28534-30754["
2011-07-07,"blond",38,6,30591,"F","master","detective",93.09,"oui","0","2011",7,7,"[35-42[","[0-7[","[87-144[","[14128-31591[","[37-40[","[90-98[","[28534-30754["
2011-07-07,"chatain",42,9,31858,"M","doctorat","geologie",68.68,"non","1","2011",7,7,"[35-42[","[7-9[","[64-76[","[31591-34964[","[40-43[","[67-71[","[30754-32344["
2011-07-07,"chatain",49,9,30771,"F","licence","geologie",66.19,"non","0","2011",7,7,"[42-65[","[7-9[","[64-76[","[14128-31591[","[47-65[","[61-67[","[30754-32344["
2011-07-07,"roux",47,10,32965,"M","licence","geologie",64.11,"non","0","2011",7,7,"[42-65[","[9-12[","[64-76[","[31591-34964[","[43-47[","[61-67[","[32344-33694["
2011-07-07,"roux",49,12,33647,"F","bac","forage",68.42,"non","0","2011",7,7,"[42-65[","[9-12[","[64-76[","[31591-34964[","[47-65[","[67-71[","[32344-33694["
2011-07-08,"blond",27,13,40457,"M","master","detective",73.23,"oui","0","2011",7,8,"[18-30[","[12-23[","[64-76[","[38348-53977[","[24-28[","[71-76[","[39172-41358["
2011-07-08,"brun",38,7,37539,"F","master","archeologie",77.67,"oui","0","2011",7,8,"[35-42[","[0-7[","[76-87[","[34964-38348[","[37-40[","[76-80[","[36216-37615["
2011-07-08,"brun",35,8,35788,"F","master","detective",93.04,"oui","0","2011",7,8,"[30-35[","[7-9[","[87-144[","[34964-38348[","[34-35[","[90-98[","[34964-36216["
2011-07-08,"chatain",29,9,41843,"F","master","archeologie",75.33,"oui","0","2011",7,8,"[18-30[","[7-9[","[76-87[","[38348-53977[","[28-31[","[76-80[","[41358-53977["
2011-07-08,"blond",44,10,38440,"M","bac","archeologie",87.34,"non","1","2011",7,8,"[42-65[","[9-12[","[87-144[","[38348-53977[","[43-47[","[85-90[","[37615-39172["
2011-07-08,"brun",37,8,32321,"F","master","forage",81.1,"non","0","2011",7,8,"[35-42[","[7-9[","[76-87[","[31591-34964[","[35-37[","[80-85[","[30754-32344["
2011-07-08,"roux",33,11,29903,"M","licence","geologie",62.08,"non","0","2011",7,8,"[30-35[","[9-12[","[9-64[","[14128-31591[","[31-34[","[61-67[","[28534-30754["
2011-07-08,"chatain",35,11,32864,"F","master","geologie",77.24,"non","0","2011",7,8,"[30-35[","[9-12[","[76-87[","[31591-34964[","[34-35[","[76-80[","[32344-33694["
2011-07-08,"brun",35,6,42001,"M","licence","geologie",49.65,"non","0","2011",7,8,"[30-35[","[0-7[","[9-64[","[38348-53977[","[34-35[","[9-54[","[41358-53977["
2011-07-08,"blond",26,9,39788,"M","licence","detective",91.71,"oui","1","2011",7,8,"[18-30[","[7-9[","[87-144[","[38348-53977[","[24-28[","[90-98[","[39172-41358["
2011-07-09,"blond",46,9,32871,"F","licence","archeologie",74.83,"oui","0","2011",7,9,"[42-65[","[7-9[","[64-76[","[31591-34964[","[43-47[","[71-76[","[32344-33694["
2011-07-09,"blond",42,10,28955,"M","master","detective",79.18,"non","0","2011",7,9,"[35-42[","[9-12[","[76-87[","[14128-31591[","[40-43[","[76-80[","[28534-30754["
2011-07-09,"brun",20,8,41253,"M","licence","geologie",51.25,"non","0","2011",7,9,"[18-30[","[7-9[","[9-64[","[38348-53977[","[18-24[","[9-54[","[39172-41358["
2011-07-09,"brun",35,7,37495,"F","licence","forage",88.54,"oui","0","2011",7,9,"[30-35[","[0-7[","[87-144[","[34964-38348[","[34-35[","[85-90[","[36216-37615["
2011-07-09,"roux",33,8,32999,"M","licence","detective",69.14,"oui","0","2011",7,9,"[30-35[","[7-9[","[64-76[","[31591-34964[","[31-34[","[67-71[","[32344-33694["
2011-07-09,"chatain",30,7,38494,"F","doctorat","archeologie",87.25,"oui","0","2011",7,9,"[18-30[","[0-7[","[87-144[","[38348-53977[","[28-31[","[85-90[","[37615-39172["
2011-07-09,"brun",39,10,37107,"F","master","detective",113.1,"oui","0","2011",7,9,"[35-42[","[9-12[","[87-144[","[34964-38348[","[37-40[","[98-144[","[36216-37615["
2011-07-09,"chatain",30,8,37517,"M","licence","geologie",50.97,"non","0","2011",7,9,"[18-30[","[7-9[","[9-64[","[34964-38348[","[28-31[","[9-54[","[36216-37615["
2011-07-09,"blond",39,16,46207,"M","bac","geologie",39.77,"non","0","2011",7,9,"[35-42[","[12-23[","[9-64[","[38348-53977[","[37-40[","[9-54[","[41358-53977["
2011-07-09,"chatain",22,8,32183,"F","doctorat","forage",85.98,"oui","0","2011",7,9,"[18-30[","[7-9[","[76-87[","[31591-34964[","[18-24[","[85-90[","[30754-32344["
2011-07-10,"blond",27,13,34435,"M","master","geologie",100.43,"oui","0","2011",7,10,"[18-30[","[12-23[","[87-144[","[31591-34964[","[24-28[","[98-144[","[33694-34964["
2011-07-10,"blond",36,7,32489,"M","master","geologie",84.36,"non","1","2011",7,10,"[35-42[","[0-7[","[76-87[","[31591-34964[","[35-37[","[85-90[","[32344-33694["
2011-07-10,"blond",23,7,33734,"M","master","geologie",84.29,"oui","1","2011",7,10,"[18-30[","[0-7[","[76-87[","[31591-34964[","[18-24[","[85-90[","[33694-34964["
2011-07-10,"chatain",45,11,30734,"F","doctorat","detective",89.15,"non","0","2011",7,10,"[42-65[","[9-12[","[87-144[","[14128-31591[","[43-47[","[85-90[","[28534-30754["
2011-07-10,"chatain",27,5,34805,"F","doctorat","detective",83.62,"oui","0","2011",7,10,"[18-30[","[0-7[","[76-87[","[31591-34964[","[24-28[","[80-85[","[33694-34964["
2011-07-10,"blond",31,6,26523,"F","licence","forage",92.13,"non","0","2011",7,10,"[30-35[","[0-7[","[87-144[","[14128-31591[","[28-31[","[90-98[","[14128-28534["
2011-07-10,"roux",56,6,36330,"M","bac","forage",73.87,"non","0","2011",7,10,"[42-65[","[0-7[","[64-76[","[34964-38348[","[47-65[","[71-76[","[36216-37615["
2011-07-10,"blond",33,3,38268,"M","licence","geologie",73.98,"non","0","2011",7,10,"[30-35[","[0-7[","[64-76[","[34964-38348[","[31-34[","[71-76[","[37615-39172["
2011-07-10,"brun",26,9,28473,"M","master","forage",83.13,"oui","0","2011",7,10,"[18-30[","[7-9[","[76-87[","[14128-31591[","[24-28[","[80-85[","[14128-28534["
2011-07-11,"chatain",29,10,40875,"F","licence","detective",61.47,"non","1","2011",7,11,"[18-30[","[9-12[","[9-64[","[38348-53977[","[28-31[","[61-67[","[39172-41358["
2011-07-11,"brun",45,7,37183,"M","licence","geologie",70.18,"non","0","2011",7,11,"[42-65[","[0-7[","[64-76[","[34964-38348[","[43-47[","[67-71[","[36216-37615["
2011-07-11,"brun",35,10,27151,"M","doctorat","geologie",86.02,"oui","0","2011",7,11,"[30-35[","[9-12[","[76-87[","[14128-31591[","[34-35[","[85-90[","[14128-28534["
2011-07-11,"brun",39,7,35053,"M","master","geologie",69.16,"oui","0","2011",7,11,"[35-42[","[0-7[","[64-76[","[34964-38348[","[37-40[","[67-71[","[34964-36216["
2011-07-12,"blond",26,4,32922,"M","licence","forage",80.33,"non","0","2011",7,12,"[18-30[","[0-7[","[76-87[","[31591-34964[","[24-28[","[80-85[","[32344-33694["
2011-07-12,"chatain",26,9,37224,"M","master","geologie",56.69,"non","0","2011",7,12,"[18-30[","[7-9[","[9-64[","[34964-38348[","[24-28[","[54-61[","[36216-37615["
2011-07-12,"blond",23,6,30857,"M","licence","geologie",67.58,"non","0","2011",7,12,"[18-30[","[0-7[","[64-76[","[14128-31591[","[18-24[","[67-71[","[30754-32344["
2011-07-12,"brun",34,11,34914,"M","master","forage",67.74,"oui","0","2011",7,12,"[30-35[","[9-12[","[64-76[","[31591-34964[","[31-34[","[67-71[","[33694-34964["
2011-07-12,"chatain",33,7,35436,"F","licence","forage",73.56,"non","0","2011",7,12,"[30-35[","[0-7[","[64-76[","[34964-38348[","[31-34[","[71-76[","[34964-36216["
2011-07-12,"blond",27,9,42163,"M","bac","geologie",49.5,"non","0","2011",7,12,"[18-30[","[7-9[","[9-64[","[38348-53977[","[24-28[","[9-54[","[41358-53977["
2011-07-12,"blond",57,10,36356,"F","licence","detective",72.56,"non","0","2011",7,12,"[42-65[","[9-12[","[64-76[","[34964-38348[","[47-65[","[71-76[","[36216-37615["
2011-07-12,"roux",51,12,30438,"M","licence","forage",56.72,"non","0","2011",7,12,"[42-65[","[9-12[","[9-64[","[14128-31591[","[47-65[","[54-61[","[28534-30754["
2011-07-12,"blond",29,7,30779,"F","master","forage",100.53,"oui","0","2011",7,12,"[18-30[","[0-7[","[87-144[","[14128-31591[","[28-31[","[98-144[","[30754-32344["
2011-07-12,"chatain",23,13,38789,"M","licence","geologie",67.64,"non","0","2011",7,12,"[18-30[","[12-23[","[64-76[","[38348-53977[","[18-24[","[67-71[","[37615-39172["
2011-07-13,"blond",35,5,34395,"M","licence","forage",71.29,"non","0","2011",7,13,"[30-35[","[0-7[","[64-76[","[31591-34964[","[34-35[","[71-76[","[33694-34964["
2011-07-13,"blond",43,10,33677,"M","bac","geologie",50.29,"non","0","2011",7,13,"[42-65[","[9-12[","[9-64[","[31591-34964[","[40-43[","[9-54[","[32344-33694["
2011-07-13,"brun",37,14,32938,"M","doctorat","geologie",98.67,"oui","0","2011",7,13,"[35-42[","[12-23[","[87-144[","[31591-34964[","[35-37[","[98-144[","[32344-33694["
2011-07-13,"brun",28,10,40437,"F","licence","detective",67.31,"non","0","2011",7,13,"[18-30[","[9-12[","[64-76[","[38348-53977[","[24-28[","[67-71[","[39172-41358["
2011-07-13,"roux",36,8,32040,"M","licence","geologie",60.06,"non","0","2011",7,13,"[35-42[","[7-9[","[9-64[","[31591-34964[","[35-37[","[54-61[","[30754-32344["
2011-07-13,"chatain",45,13,32706,"F","master","detective",84.56,"oui","0","2011",7,13,"[42-65[","[12-23[","[76-87[","[31591-34964[","[43-47[","[85-90[","[32344-33694["
2011-07-13,"brun",21,7,28340,"F","master","forage",104.5,"non","0","2011",7,13,"[18-30[","[0-7[","[87-144[","[14128-31591[","[18-24[","[98-144[","[14128-28534["
2011-07-13,"brun",24,5,32815,"F","master","geologie",106.42,"non","0","2011",7,13,"[18-30[","[0-7[","[87-144[","[31591-34964[","[18-24[","[98-144[","[32344-33694["
2011-07-14,"blond",24,10,31867,"M","licence","geologie",75.37,"non","0","2011",7,14,"[18-30[","[9-12[","[76-87[","[31591-34964[","[18-24[","[76-80[","[30754-32344["
2011-07-14,"blond",29,8,31447,"M","licence","geologie",82.71,"non","0","2011",7,14,"[18-30[","[7-9[","[76-87[","[14128-31591[","[28-31[","[80-85[","[30754-32344["
2011-07-14,"roux",47,15,35710,"M","licence","forage",95.09,"non","1","2011",7,14,"[42-65[","[12-23[","[87-144[","[34964-38348[","[43-47[","[90-98[","[34964-36216["
2011-07-14,"blond",36,15,35893,"M","licence","geologie",58.3,"non","0","2011",7,14,"[35-42[","[12-23[","[9-64[","[34964-38348[","[35-37[","[54-61[","[34964-36216["
2011-07-14,"brun",51,7,43576,"M","licence","geologie",66.01,"oui","0","2011",7,14,"[42-65[","[0-7[","[64-76[","[38348-53977[","[47-65[","[61-67[","[41358-53977["
2011-07-14,"brun",36,4,29707,"F","licence","detective",55.84,"non","0","2011",7,14,"[35-42[","[0-7[","[9-64[","[14128-31591[","[35-37[","[54-61[","[28534-30754["
2011-07-14,"roux",30,11,36970,"M","licence","detective",61.36,"oui","0","2011",7,14,"[18-30[","[9-12[","[9-64[","[34964-38348[","[28-31[","[61-67[","[36216-37615["
2011-07-15,"chatain",29,14,36733,"M","master","forage",70.46,"oui","0","2011",7,15,"[18-30[","[12-23[","[64-76[","[34964-38348[","[28-31[","[67-71[","[36216-37615["
2011-07-15,"brun",23,10,33676,"M","licence","geologie",73.33,"non","0","2011",7,15,"[18-30[","[9-12[","[64-76[","[31591-34964[","[18-24[","[71-76[","[32344-33694["
2011-07-15,"chatain",49,11,30878,"M","doctorat","geologie",92.05,"oui","0","2011",7,15,"[42-65[","[9-12[","[87-144[","[14128-31591[","[47-65[","[90-98[","[30754-32344["
2011-07-15,"brun",36,11,38516,"M","licence","geologie",45.85,"non","0","2011",7,15,"[35-42[","[9-12[","[9-64[","[38348-53977[","[35-37[","[9-54[","[37615-39172["
2011-07-15,"blond",39,10,40907,"F","licence","detective",82.72,"oui","1","2011",7,15,"[35-42[","[9-12[","[76-87[","[38348-53977[","[37-40[","[80-85[","[39172-41358["
2011-07-15,"brun",18,5,36103,"M","licence","forage",66.09,"non","0","2011",7,15,"[18-30[","[0-7[","[64-76[","[34964-38348[","[18-24[","[61-67[","[34964-36216["
2011-07-15,"brun",46,5,36844,"F","licence","geologie",78.03,"non","0","2011",7,15,"[42-65[","[0-7[","[76-87[","[34964-38348[","[43-47[","[76-80[","[36216-37615["
2011-07-15,"chatain",26,8,49480,"M","licence","forage",66.52,"oui","0","2011",7,15,"[18-30[","[7-9[","[64-76[","[38348-53977[","[24-28[","[67-71[","[41358-53977["
2011-07-15,"roux",42,12,32575,"M","licence","forage",91.79,"non","0","2011",7,15,"[35-42[","[9-12[","[87-144[","[31591-34964[","[40-43[","[90-98[","[32344-33694["
2011-07-15,"blond",23,5,29527,"F","master","forage",100.39,"oui","0","2011",7,15,"[18-30[","[0-7[","[87-144[","[14128-31591[","[18-24[","[98-144[","[28534-30754["
2011-07-15,"chatain",33,14,37011,"M","doctorat","forage",87.7,"oui","0","2011",7,15,"[30-35[","[12-23[","[87-144[","[34964-38348[","[31-34[","[85-90[","[36216-37615["
2011-07-16,"roux",47,9,32381,"M","bac","geologie",90.76,"non","0","2011",7,16,"[42-65[","[7-9[","[87-144[","[31591-34964[","[43-47[","[90-98[","[32344-33694["
2011-07-16,"roux",40,13,26131,"M","master","geologie",97.06,"non","0","2011",7,16,"[35-42[","[12-23[","[87-144[","[14128-31591[","[37-40[","[90-98[","[14128-28534["
2011-07-16,"roux",48,10,39551,"M","licence","geologie",68.15,"oui","0","2011",7,16,"[42-65[","[9-12[","[64-76[","[38348-53977[","[47-65[","[67-71[","[39172-41358["
2011-07-16,"brun",36,8,25787,"F","doctorat","forage",101.67,"oui","0","2011",7,16,"[35-42[","[7-9[","[87-144[","[14128-31591[","[35-37[","[98-144[","[14128-28534["
2011-07-16,"roux",33,8,37052,"M","bac","geologie",47.78,"non","0","2011",7,16,"[30-35[","[7-9[","[9-64[","[34964-38348[","[31-34[","[9-54[","[36216-37615["
2011-07-16,"blond",50,12,40096,"M","bac","geologie",33.97,"non","0","2011",7,16,"[42-65[","[9-12[","[9-64[","[38348-53977[","[47-65[","[9-54[","[39172-41358["
2011-07-17,"brun",38,9,39891,"M","master","geologie",81.15,"oui","1","2011",7,17,"[35-42[","[7-9[","[76-87[","[38348-53977[","[37-40[","[80-85[","[39172-41358["
2011-07-17,"blond",40,3,36573,"M","licence","geologie",68.74,"oui","0","2011",7,17,"[35-42[","[0-7[","[64-76[","[34964-38348[","[37-40[","[67-71[","[36216-37615["
2011-07-17,"brun",45,6,42362,"M","licence","geologie",30.52,"non","0","2011",7,17,"[42-65[","[0-7[","[9-64[","[38348-53977[","[43-47[","[9-54[","[41358-53977["
2011-07-17,"brun",38,8,32862,"F","licence","forage",77.08,"non","0","2011",7,17,"[35-42[","[7-9[","[76-87[","[31591-34964[","[37-40[","[76-80[","[32344-33694["
2011-07-17,"brun",33,14,33771,"F","licence","forage",86.41,"non","0","2011",7,17,"[30-35[","[12-23[","[76-87[","[31591-34964[","[31-34[","[85-90[","[33694-34964["
2011-07-17,"chatain",50,11,41216,"M","master","forage",71.97,"oui","0","2011",7,17,"[42-65[","[9-12[","[64-76[","[38348-53977[","[47-65[","[71-76[","[39172-41358["
